Predicted model errors in decreasing order for 364 samples (subjectivity (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID145	-1.453284	1.626930	2.646902	4
2	ID317	1.423511	-1.559437	2.431843	2
3	ID014	-1.752093	1.487621	2.213016	3
4	ID338	-0.703049	1.477087	2.181785	7
5	ID261	1.623284	-1.424634	2.029582	5
6	ID189	-1.113586	1.367356	1.869661	1
7	ID147part1of2	-1.093953	1.366650	1.867733	4
8	ID318	-2.052023	1.347776	1.816501	1
9	ID349	1.568571	-1.311602	1.720300	10
10	ID150	-1.175490	1.255139	1.575373	1
11	ID084	0.969232	-1.249367	1.560917	5
12	ID069	-0.471063	1.201534	1.443684	7
13	ID015	-1.479443	1.162870	1.352266	7
14	ID100	1.120595	-1.134862	1.287911	4
15	ID087	-0.786500	1.133940	1.285819	10
16	ID297part3of3	-1.033311	1.131368	1.279993	6
17	ID332	-1.956313	1.086560	1.180612	10
18	ID111	0.499112	-1.071854	1.148871	6
19	ID180	0.128019	-1.070746	1.146497	3
20	ID060	1.786437	-1.065371	1.135014	6
21	ID201	0.811948	-1.062286	1.128452	8
22	ID119	1.498899	-1.061170	1.126081	9
23	ID096	-1.176981	1.052178	1.107079	1
24	ID346	-1.735602	1.028005	1.056794	5
25	ID353	-1.914586	1.027808	1.056389	1
26	ID181	-1.269133	1.016031	1.032319	8
27	ID285	-1.414181	1.013422	1.027023	10
28	ID289	-1.079401	1.008980	1.018040	5
29	ID350	-0.957192	1.000118	1.000237	4
30	ID214	-1.350936	0.981623	0.963583	6
31	ID041part1of2	-1.084653	0.972772	0.946286	6
32	ID286	-0.452826	-0.966975	0.935041	5
33	ID300	0.709081	-0.951545	0.905438	1
34	ID331part3of4	0.973453	-0.948059	0.898815	1
35	ID141	-1.433792	0.943567	0.890318	5
36	ID188	0.815983	-0.940364	0.884285	8
37	ID050	-0.754667	0.934900	0.874038	9
38	ID330	-0.190574	-0.933203	0.870868	7
39	ID144	1.297853	-0.908272	0.824958	6
40	ID068	0.843867	-0.902970	0.815355	4
41	ID116	1.249250	-0.898188	0.806742	5
42	ID257	0.758869	-0.892261	0.796129	8
43	ID040	0.928707	-0.887660	0.787940	5
44	ID367	-0.691967	0.881684	0.777367	3
45	ID316	-0.194012	0.880683	0.775603	1
46	ID151	-0.614937	0.874348	0.764485	10
47	ID071	-0.116235	0.872444	0.761159	6
48	ID102	0.956150	-0.865021	0.748261	3
49	ID253	-0.456169	0.855736	0.732285	2
50	ID099	0.542058	-0.844874	0.713813	3
51	ID331part4of4	-0.822728	0.826187	0.682585	8
52	ID081	0.902306	-0.822487	0.676485	6
53	ID308	0.775161	-0.817065	0.667596	1
54	ID115	-0.225890	0.816142	0.666087	7
55	ID225	0.475349	-0.814616	0.663599	6
56	ID192	-1.425272	0.808013	0.652884	7
57	ID309	0.316475	-0.798281	0.637252	8
58	ID085	1.766861	-0.794669	0.631499	6
59	ID121	-0.140083	-0.790237	0.624475	7
60	ID093part3of5	-0.701438	0.783551	0.613952	4
