Predicted model errors in decreasing order for 364 samples (textlogic (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID353	-1.704508	1.169556	1.367861	1
2	ID295	-1.242033	0.989739	0.979583	1
3	ID123	-1.597078	0.890407	0.792825	7
4	ID160	-1.051817	0.884190	0.781792	1
5	ID192	-1.016311	0.813053	0.661055	7
6	ID147part1of2	-0.794883	0.774555	0.599936	4
7	ID210	-0.454943	0.772751	0.597145	5
8	ID285	-1.014787	0.725272	0.526019	10
9	ID366	-1.256997	0.721068	0.519938	9
10	ID278	-1.106885	0.713315	0.508818	9
11	ID149	-0.659003	0.702425	0.493400	4
12	ID287	-0.607855	0.697492	0.486495	5
13	ID119	0.619374	-0.670372	0.449399	9
14	ID331part1of4	-0.906166	0.646141	0.417498	3
15	ID346	-0.537865	0.630431	0.397444	5
16	ID247	-0.325633	0.630059	0.396974	2
17	ID087	-0.487344	0.602798	0.363366	10
18	ID190	-0.714173	0.599732	0.359678	1
19	ID341	-0.751308	0.593994	0.352828	5
20	ID109	0.732195	-0.593670	0.352444	2
21	ID252	-0.216898	0.587369	0.345003	1
22	ID111	0.366143	-0.580151	0.336575	6
23	ID327	-0.224519	0.564586	0.318757	9
24	ID226	0.582645	-0.564224	0.318349	2
25	ID269	0.692149	-0.559891	0.313478	8
26	ID291	0.412535	-0.559608	0.313161	10
27	ID002	0.776306	-0.555140	0.308181	1
28	ID074	-0.796571	0.548831	0.301215	1
29	ID145	-0.648167	0.548228	0.300554	4
30	ID027	0.315223	-0.541709	0.293449	7
31	ID099	0.565296	-0.539942	0.291538	3
32	ID100	0.440086	-0.530597	0.281533	4
33	ID147part2of2	-0.488523	0.529933	0.280829	10
34	ID124	0.572726	-0.523216	0.273755	5
35	ID185	0.468478	-0.515916	0.266169	3
36	ID309	0.094840	-0.514926	0.265149	8
37	ID334	0.181312	-0.514702	0.264919	2
38	ID238	0.085000	0.507157	0.257208	8
39	ID328	-0.121554	0.506286	0.256326	8
40	ID209	0.459544	-0.504387	0.254406	3
41	ID050	-0.442358	0.502055	0.252059	9
42	ID181	-0.551601	0.501563	0.251565	8
43	ID371	0.122499	-0.496864	0.246874	3
44	ID183	-0.240632	0.493979	0.244015	6
45	ID302	-0.496797	0.491451	0.241524	4
46	ID293	0.530512	-0.489443	0.239555	5
47	ID174	-0.060322	0.488560	0.238691	5
48	ID071	-0.390664	0.486279	0.236467	6
49	ID094	-0.341588	0.484364	0.234609	6
50	ID208	0.862550	-0.470625	0.221488	2
51	ID290	-0.414499	-0.468657	0.219639	3
52	ID202	0.773962	-0.461294	0.212792	4
53	ID177	0.923057	-0.460456	0.212020	8
54	ID016	0.394676	-0.459638	0.211267	6
55	ID029	-0.044031	0.433597	0.188006	10
56	ID322	-0.527172	0.428875	0.183934	1
57	ID249	0.235174	-0.425674	0.181198	6
58	ID117	0.015868	0.422415	0.178434	3
59	ID204	0.696636	-0.418136	0.174838	6
60	ID116	0.604871	-0.417931	0.174666	5
61	ID261	0.694060	-0.417786	0.174545	5
62	ID351	-0.199658	0.407394	0.165970	4
63	ID132	0.081664	0.404348	0.163497	3
64	ID152part1of2	-1.009575	0.400940	0.160753	4
65	ID223	0.714071	-0.398969	0.159176	1
66	ID205	0.245338	-0.387980	0.150528	8
67	ID228	0.755356	-0.385164	0.148351	2
68	ID350	-0.066668	0.384948	0.148185	4
69	ID059	0.437478	-0.379390	0.143936	7
70	ID300	0.380452	-0.378147	0.142995	1
71	ID348	0.209873	-0.376834	0.142004	3
72	ID164	0.029945	-0.375876	0.141282	7
73	ID197	0.459865	-0.373057	0.139172	9
74	ID048	0.542463	-0.369713	0.136688	3
75	ID038	0.177613	-0.365342	0.133475	1
76	ID093part5of5	-0.113579	-0.362401	0.131335	4
77	ID155	-0.041089	-0.359843	0.129487	6
78	ID317	0.403127	-0.359145	0.128985	2
79	ID068	0.224698	-0.358478	0.128506	4
80	ID075	0.175467	-0.356434	0.127045	7
81	ID173	-0.214327	-0.355577	0.126435	5
82	ID084	0.165299	-0.354287	0.125519	5
83	ID229	0.587285	-0.353561	0.125005	3
84	ID010	0.160984	0.349568	0.122198	3
85	ID112	-0.493786	0.348656	0.121561	1
86	ID108	-0.607700	0.347358	0.120657	1
87	ID121	-0.598232	0.343381	0.117911	7
88	ID189	-0.020672	0.342291	0.117163	1
89	ID337part2of2	0.164142	-0.341675	0.116742	1
90	ID051	0.559116	-0.339879	0.115518	7
91	ID216	0.747300	-0.338268	0.114426	7
92	ID171	-0.690090	0.335458	0.112532	6
93	ID131	0.430943	-0.334941	0.112185	3
94	ID088	0.024818	0.333383	0.111144	3
95	ID369	-0.232832	0.333226	0.111040	4
96	ID034	0.102845	-0.332065	0.110267	10
97	ID240	-0.035803	0.326010	0.106283	3
98	ID196	0.621973	-0.325378	0.105871	10
99	ID280	0.311754	0.325167	0.105734	7
100	ID239	-0.264709	0.324844	0.105524	10
101	ID315	-0.267061	0.324811	0.105502	10
102	ID093part2of5	-0.591746	0.322529	0.104025	2
103	ID313	-0.362895	0.320239	0.102553	7
104	ID186	-0.204589	0.318428	0.101396	1
105	ID310	0.324866	-0.314238	0.098745	4
106	ID199	0.448888	-0.312969	0.097949	1
107	ID070	0.030749	0.309742	0.095940	9
108	ID103	0.643664	-0.305922	0.093588	9
109	ID316	-0.061047	0.305631	0.093411	1
