Predicted model errors in decreasing order for 364 samples (infovalue (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID353	-2.268507	1.606896	2.582114	1
2	ID123	-2.696640	1.341794	1.800411	7
3	ID332	-1.853175	1.280568	1.639854	10
4	ID269	1.150476	-1.209447	1.462762	8
5	ID277	-1.380737	1.203064	1.447363	1
6	ID239	-1.395968	1.168653	1.365751	10
7	ID150	-1.065850	1.149369	1.321049	1
8	ID143	-0.196533	1.144640	1.310202	2
9	ID318	-2.181899	1.129797	1.276441	1
10	ID364	-1.484499	1.086263	1.179968	10
11	ID327	-0.397741	1.079501	1.165322	9
12	ID119	1.098100	-1.055545	1.114174	9
13	ID331part4of4	0.183447	1.045058	1.092146	8
14	ID141	-1.440846	0.978101	0.956682	5
15	ID190	-1.286339	0.970551	0.941969	1
16	ID297part3of3	-1.133983	0.961433	0.924353	6
17	ID037	1.299742	-0.943358	0.889924	5
18	ID293	0.305024	-0.915656	0.838425	5
19	ID082	-1.507597	0.908779	0.825880	9
20	ID230	-0.680093	0.875993	0.767363	10
21	ID214	-1.025803	0.866025	0.749999	6
22	ID362	-1.069639	0.863477	0.745593	10
23	ID241	1.106989	-0.827228	0.684306	6
24	ID107	1.715701	-0.827139	0.684159	5
25	ID084	0.929462	-0.811444	0.658442	5
26	ID297part2of3	1.254618	-0.810555	0.656999	9
27	ID040	0.693065	-0.809967	0.656047	5
28	ID177	1.975969	-0.802306	0.643696	8
29	ID331part3of4	0.822050	-0.801492	0.642389	1
30	ID056	-0.751418	0.795072	0.632140	3
31	ID252	0.179857	0.791646	0.626703	1
32	ID365	-0.859173	0.787380	0.619968	7
33	ID338	-0.357433	0.783996	0.614651	7
34	ID081	1.098989	-0.773409	0.598161	6
35	ID149	-1.470406	0.772131	0.596187	4
36	ID152part1of2	-1.480884	0.767723	0.589398	4
37	ID370	-1.448278	0.744772	0.554686	5
38	ID116	1.229572	-0.736097	0.541839	5
39	ID111	0.310906	-0.726249	0.527438	6
40	ID124	0.575620	-0.719245	0.517313	5
41	ID093part3of5	-0.623732	0.717869	0.515335	4
42	ID225	0.698150	-0.714795	0.510932	6
43	ID257	0.439872	-0.713146	0.508578	8
44	ID001	0.065998	0.712002	0.506947	3
45	ID205	0.163728	-0.706828	0.499607	8
46	ID041part1of2	-0.504943	0.706277	0.498827	6
47	ID278	-1.781021	0.704042	0.495676	9
48	ID249	0.331691	-0.698867	0.488415	6
49	ID038	0.422154	-0.696060	0.484500	1
50	ID285	-1.922674	0.689790	0.475810	10
51	ID004	1.798455	-0.684945	0.469150	7
52	ID337part1of2	0.239160	-0.674356	0.454756	9
53	ID341	-0.562996	0.667169	0.445114	5
54	ID117	0.187401	0.662324	0.438673	3
55	ID328	-0.806376	0.659421	0.434836	8
56	ID289	-1.242319	0.658509	0.433635	5
57	ID199	0.736093	-0.657945	0.432891	1
58	ID340	-1.376536	0.653167	0.426627	5
59	ID181	-1.396323	0.650282	0.422867	8
60	ID020part1of4	-0.161415	-0.647207	0.418876	1
61	ID261	1.276892	-0.640044	0.409656	5
62	ID322	-1.106410	0.634992	0.403215	1
63	ID188	0.194516	-0.629439	0.396194	8
64	ID151	-0.275898	0.625468	0.391210	10
65	ID179	-0.528749	0.625369	0.391086	6
66	ID209	0.956568	-0.619982	0.384377	3
67	ID115	-0.080318	0.618516	0.382562	7
68	ID010	0.554385	0.608506	0.370280	3
69	ID129	1.030670	-0.601078	0.361294	3
70	ID250	-0.596342	-0.597751	0.357306	10
71	ID197	0.014784	-0.590872	0.349130	9
72	ID194	-0.705663	0.584406	0.341530	7
73	ID226	0.891629	-0.583667	0.340667	2
74	ID054	-0.222805	0.577194	0.333153	3
75	ID224	0.066827	0.572468	0.327719	7
76	ID087	-0.486293	0.567738	0.322326	10
77	ID155	-0.206462	-0.562638	0.316562	6
78	ID173	-2.464669	0.557495	0.310801	5
79	ID349	1.354910	-0.557410	0.310706	10
80	ID045	-0.726148	0.544225	0.296180	4
81	ID147part1of2	-0.128902	0.535353	0.286603	4
82	ID008	-0.140191	0.514588	0.264801	5
83	ID024	-0.178574	-0.511711	0.261848	2
84	ID060	1.925655	-0.511276	0.261403	6
85	ID003	0.484088	0.504968	0.254993	10
86	ID176	-0.523914	0.503308	0.253319	4
87	ID200	1.177081	-0.503100	0.253110	6
