Predicted model errors in decreasing order for 364 samples (reliability (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID353	-2.934430	2.159683	4.664231	1
2	ID040	1.485981	-1.647563	2.714463	5
3	ID362	-1.884607	1.620598	2.626339	10
4	ID269	1.648160	-1.533904	2.352861	8
5	ID192	-2.105735	1.482814	2.198737	7
6	ID364	-1.463097	1.469652	2.159877	10
7	ID124	1.083597	-1.262588	1.594129	5
8	ID119	1.160197	-1.239906	1.537368	9
9	ID147part1of2	-0.973414	1.153483	1.330523	4
10	ID111	0.630441	-1.146203	1.313781	6
11	ID150	-1.577578	1.138609	1.296429	1
12	ID190	-0.927155	1.135935	1.290348	1
13	ID289	-1.064193	1.100913	1.212010	5
14	ID177	2.207899	-1.097506	1.204518	8
15	ID115	-0.305566	1.077908	1.161886	7
16	ID349	1.700052	-1.053576	1.110023	10
17	ID181	-1.454880	1.052680	1.108135	8
18	ID084	0.463789	-1.039864	1.081317	5
19	ID015	-0.937288	1.014522	1.029254	7
20	ID226	0.999952	-1.008606	1.017285	2
21	ID199	1.509720	-0.996729	0.993468	1
22	ID099	0.488543	-0.954003	0.910123	3
23	ID366	-1.696430	0.953849	0.909828	9
24	ID103	1.992167	-0.933081	0.870641	9
25	ID318	-1.995367	0.922217	0.850485	1
26	ID087	-1.184395	0.912376	0.832431	10
27	ID250	-0.046142	-0.904717	0.818513	10
28	ID365	-1.266115	0.903126	0.815636	7
29	ID306	-0.773614	0.899608	0.809294	5
30	ID291	0.346496	-0.898005	0.806413	10
31	ID257	0.551571	-0.888515	0.789458	8
32	ID093part3of5	-0.545910	0.884599	0.782515	4
33	ID302	-1.231094	0.883776	0.781061	4
34	ID332	-2.353179	0.881203	0.776519	10
35	ID350	-0.491418	0.870389	0.757578	4
36	ID327	-0.185635	0.861769	0.742646	9
37	ID188	0.526385	-0.861138	0.741559	8
38	ID116	1.183753	-0.859548	0.738822	5
39	ID141	-1.367803	0.849308	0.721324	5
40	ID038	0.014969	-0.832705	0.693398	1
41	ID338	-0.454235	0.831519	0.691423	7
42	ID361	-0.081826	-0.828564	0.686518	4
43	ID187	1.037034	-0.812330	0.659880	5
44	ID016	0.998112	-0.797526	0.636048	6
45	ID194	-0.289981	0.792555	0.628143	7
46	ID249	0.535361	-0.788984	0.622496	6
47	ID023	-0.586073	0.788083	0.621075	6
48	ID293	0.730981	-0.785663	0.617267	5
49	ID100	0.652032	-0.782935	0.612988	4
50	ID217	1.010806	-0.781360	0.610523	2
51	ID151	-0.237948	0.779909	0.608258	10
52	ID077	0.535275	-0.779255	0.607238	3
53	ID027	0.506118	-0.779181	0.607123	7
54	ID060	1.572420	-0.774749	0.600236	6
55	ID123	-2.801978	0.770973	0.594399	7
56	ID209	1.316324	-0.769428	0.592019	3
57	ID331part3of4	0.803760	-0.768514	0.590613	1
58	ID351	-0.455514	0.763476	0.582895	4
59	ID174	0.021775	0.744957	0.554962	5
60	ID252	0.239584	0.735529	0.541003	1
61	ID309	0.154967	-0.734228	0.539091	8
62	ID108	-0.990841	0.731000	0.534361	1
63	ID128	-0.564637	0.722026	0.521322	2
64	ID071	-0.643685	0.715451	0.511869	6
65	ID085	1.219226	-0.713618	0.509251	6
66	ID316	-0.339070	0.711236	0.505856	1
67	ID328	-0.354695	0.708435	0.501880	8
68	ID196	0.096101	0.706130	0.498619	10
69	ID207	-0.399180	0.705087	0.497147	7
70	ID317	0.473459	-0.698760	0.488265	2
71	ID340	-1.266131	0.695622	0.483890	5
72	ID263	1.146782	-0.687934	0.473253	8
73	ID112	-1.312495	0.686448	0.471211	1
74	ID230	0.135304	0.679936	0.462313	10
75	ID205	0.811237	-0.672031	0.451625	8
76	ID162	-0.178973	-0.667186	0.445137	4
77	ID089	-0.993336	0.635231	0.403518	9
78	ID161	0.603282	-0.634564	0.402672	4
79	ID243	1.146978	-0.628896	0.395510	1
80	ID219	0.491762	-0.627220	0.393405	7
81	ID312	1.255723	-0.623305	0.388509	8
82	ID033	-0.260858	0.612945	0.375702	2
83	ID278	-1.577531	0.612415	0.375052	9
84	ID138	-1.501189	0.610429	0.372623	3
85	ID133	0.726089	-0.609744	0.371788	2
86	ID231	-0.581268	0.607333	0.368853	9
87	ID287	-0.691018	0.606528	0.367877	5
88	ID168	-0.995315	0.606326	0.367631	2
89	ID145	-0.689369	0.603879	0.364670	4
90	ID368	-1.370795	0.597047	0.356465	6
91	ID130	-0.485709	0.588728	0.346600	4
92	ID297part2of3	0.432143	-0.588335	0.346138	9
93	ID004	1.640408	-0.588088	0.345847	7
94	ID018	-0.230406	0.582284	0.339055	8
95	ID225	1.051387	-0.581799	0.338490	6
96	ID301	0.133086	-0.579950	0.336342	7
97	ID224	0.692888	0.578234	0.334354	7
98	ID047	-0.571732	0.573849	0.329303	8
99	ID020part1of4	-0.319197	-0.573783	0.329227	1
100	ID082	-1.325467	0.573511	0.328915	9
101	ID143	0.062813	0.568559	0.323259	2
102	ID322	-1.041343	0.566396	0.320804	1
103	ID001	0.291211	0.562792	0.316735	3
104	ID185	0.598735	-0.561520	0.315305	3
105	ID020part4of4	-1.488363	0.560818	0.314516	9
106	ID272	-0.956492	0.558642	0.312081	1
107	ID244	1.180121	-0.557538	0.310848	3
108	ID117	0.135619	0.557091	0.310351	3
109	ID371	-0.175818	-0.549608	0.302069	3
110	ID286	-0.513974	-0.547177	0.299402	5
111	ID267	0.459433	-0.546256	0.298395	8
112	ID277	-1.760559	0.544973	0.296996	1
113	ID041part2of2	-1.153221	0.541738	0.293480	3
114	ID294	-0.726364	0.539723	0.291301	8
115	ID348	0.111668	-0.533292	0.284400	3
116	ID184	-0.102784	-0.532342	0.283388	9
117	ID107	1.021946	0.532292	0.283335	5
118	ID167	-0.002187	-0.531282	0.282260	10
119	ID300	0.795789	-0.527739	0.278508	1
120	ID335	0.010672	-0.516940	0.267227	4
121	ID304	-1.013772	-0.516218	0.266481	7
122	ID160	-0.846101	0.515984	0.266239	1
123	ID240	1.104234	-0.513489	0.263671	3
124	ID333	0.159578	-0.505380	0.255409	5
125	ID331part2of4	0.276895	-0.504795	0.254818	1
126	ID173	-1.267789	-0.502156	0.252161	5
127	ID068	0.381372	-0.498533	0.248536	4
128	ID261	1.209496	-0.498127	0.248130	5
129	ID215	0.712563	0.496086	0.246101	4
130	ID238	0.868289	0.495264	0.245286	8
131	ID081	0.381162	-0.493906	0.243943	6
132	ID058	0.819517	0.485006	0.235231	2
133	ID292	-0.334933	0.482658	0.232959	5
134	ID297part3of3	-0.934464	0.481265	0.231616	6
135	ID056	-0.250590	0.480686	0.231059	3
136	ID070	0.225612	0.480356	0.230742	9
137	ID169	-0.209679	0.479871	0.230276	6
138	ID331part4of4	-0.131005	0.479749	0.230159	8
139	ID051	0.566053	-0.479567	0.229985	7
140	ID037	0.541817	-0.478970	0.229412	5
141	ID135	-0.211214	0.477164	0.227686	2
142	ID201	0.715980	-0.474136	0.224805	8
143	ID041part1of2	-0.911734	0.473825	0.224510	6
144	ID144	0.750231	-0.472045	0.222827	6
145	ID137part1of2	0.345886	-0.471745	0.222543	6
146	ID022	0.866244	0.467094	0.218177	8
147	ID303	-1.564980	0.465458	0.216652	9
148	ID011	1.129977	-0.464427	0.215692	6
149	ID139	-0.253695	-0.456085	0.208014	6
150	ID088	0.615710	0.449666	0.202199	3
151	ID044	-0.186495	-0.446432	0.199302	4
152	ID172	-1.046541	-0.446322	0.199203	2
153	ID266	0.965024	-0.445163	0.198170	10
154	ID092	0.707169	-0.443221	0.196445	7
155	ID264	-0.468903	-0.442534	0.195837	8
156	ID274	-1.452685	0.434910	0.189147	8
157	ID344	-1.657622	0.432811	0.187326	6
158	ID305	-0.840419	0.431827	0.186474	8
159	ID029	0.369115	-0.431265	0.185990	10
160	ID020part2of4	-0.285396	-0.420455	0.176782	1
161	ID118	0.078984	-0.419076	0.175625	5
162	ID189	0.131020	0.417630	0.174415	1
163	ID241	1.110726	-0.417606	0.174395	6
164	ID220	0.916974	-0.416413	0.173399	8
165	ID105	-0.031509	-0.415295	0.172470	2
166	ID284	-0.582916	0.414512	0.171820	3
167	ID314	0.607186	-0.413073	0.170629	3
168	ID180	-0.727917	-0.412071	0.169803	3
169	ID203	0.397193	0.411843	0.169615	5
170	ID319	-0.699639	0.406246	0.165036	8
171	ID045	-0.306068	0.401639	0.161314	4
172	ID216	0.993514	-0.398676	0.158942	7
173	ID122	1.401499	-0.393841	0.155111	5
174	ID341	-0.428647	0.392853	0.154334	5
175	ID254	1.347151	-0.387790	0.150381	1
176	ID113	-0.926358	0.384941	0.148180	4
177	ID158	-0.714560	0.384797	0.148069	2
178	ID157	-0.031681	-0.382559	0.146351	2
179	ID282	1.141729	-0.376606	0.141832	3
180	ID347	0.127079	-0.368137	0.135525	1
181	ID290	-0.973608	-0.367520	0.135071	3
182	ID049	-0.637942	0.365129	0.133320	7
183	ID005	-0.312583	-0.364643	0.132965	5
184	ID315	-0.615645	0.363488	0.132124	10
185	ID195	0.878949	-0.362792	0.131618	8
186	ID053	0.952944	-0.362286	0.131251	4
187	ID052	-0.332518	0.362032	0.131067	5
188	ID136	-0.161392	-0.351187	0.123333	4
189	ID002	1.202998	-0.347489	0.120748	1
190	ID288	-0.682743	-0.347369	0.120665	6
191	ID191	0.183141	0.346395	0.119990	10
192	ID026	0.881377	0.338595	0.114647	9
193	ID021	0.189271	-0.338291	0.114441	4
194	ID198	1.113908	0.337032	0.113591	7
195	ID086	0.683714	-0.333937	0.111514	3
196	ID019	-0.925501	-0.333077	0.110940	2
197	ID296	-0.989391	0.326493	0.106598	3
198	ID236	1.073383	-0.324515	0.105310	6
199	ID066	-0.336944	-0.321732	0.103511	2
200	ID142	-0.119829	-0.320045	0.102429	2
201	ID083part2of2	0.450921	0.318372	0.101361	9
202	ID321	0.046706	-0.316984	0.100479	1
203	ID265	1.170844	-0.311298	0.096906	2
204	ID307	-0.662198	-0.305083	0.093076	2
205	ID149	-1.162138	0.303650	0.092203	4
206	ID213	1.115497	-0.303477	0.092098	3
207	ID176	-0.473447	0.298990	0.089395	4
208	ID013	0.736557	-0.298677	0.089208	6
209	ID258	0.398537	0.298366	0.089022	5
210	ID164	-0.557577	-0.286697	0.082195	7
211	ID159	-0.052658	-0.281425	0.079200	5
212	ID083part1of2	0.260871	0.281185	0.079065	10
213	ID325	0.856981	-0.276795	0.076616	3
214	ID245	0.447128	-0.274521	0.075362	6
215	ID020part3of4	-0.966607	0.273692	0.074908	6
216	ID104	0.696378	-0.271895	0.073927	6
217	ID179	0.020761	0.271762	0.073854	6
218	ID275	-0.121411	-0.270987	0.073434	3
219	ID146	-0.416942	-0.269881	0.072836	3
220	ID012	0.058368	-0.267759	0.071695	1
221	ID281	-0.300943	-0.267361	0.071482	2
222	ID024	-0.219419	-0.267338	0.071469	2
223	ID127	0.752235	-0.266867	0.071218	9
224	ID330	-0.308166	-0.266071	0.070794	7
225	ID320	0.617155	-0.264371	0.069892	8
226	ID210	0.850226	-0.261684	0.068478	5
227	ID234	0.515112	-0.261506	0.068385	7
228	ID147part2of2	0.154277	-0.252970	0.063994	10
229	ID298	0.568632	-0.252849	0.063933	2
230	ID165	-0.601167	0.251437	0.063221	2
231	ID054	0.402976	0.246682	0.060852	3
232	ID352	0.246954	0.246004	0.060518	9
233	ID297part1of3	0.323805	-0.243065	0.059081	5
234	ID295	-0.913112	0.242020	0.058574	1
235	ID110	0.789754	-0.238576	0.056918	9
236	ID010	0.851159	0.235904	0.055651	3
237	ID006	0.937005	-0.234547	0.055012	4
238	ID008	0.133146	-0.230332	0.053053	5
239	ID202	1.472062	-0.226782	0.051430	4
240	ID074	-1.209835	0.226646	0.051368	1
241	ID102	0.537623	-0.225077	0.050660	3
242	ID034	-0.837606	0.222593	0.049548	10
243	ID273	0.169623	0.221369	0.049004	7
244	ID285	-1.489841	0.221232	0.048944	10
245	ID253	0.839278	-0.220903	0.048798	2
246	ID235	0.043229	-0.213554	0.045605	3
247	ID182	0.254529	-0.212618	0.045206	7
248	ID076	-0.779283	-0.210132	0.044155	3
249	ID075	-0.315525	-0.208917	0.043646	7
250	ID370	-1.363478	0.208800	0.043597	5
251	ID109	0.994087	-0.205780	0.042346	2
252	ID120	0.801856	-0.197054	0.038830	4
253	ID129	0.685704	-0.196663	0.038676	3
254	ID093part1of5	0.046570	0.195746	0.038316	7
255	ID097	0.225816	-0.190818	0.036411	5
256	ID166	0.593675	-0.190679	0.036358	10
257	ID137part2of2	0.139277	0.185634	0.034460	7
258	ID239	-0.751700	0.182997	0.033488	10
259	ID242	0.918154	0.182559	0.033328	3
260	ID093part4of5	0.542125	-0.178817	0.031976	3
261	ID367	-0.891135	0.178121	0.031727	3
262	ID148	0.011917	0.175747	0.030887	5
263	ID035	-0.269768	-0.174441	0.030430	1
264	ID204	1.094194	-0.170603	0.029105	6
265	ID171	-1.167989	0.169685	0.028793	6
266	ID069	1.026359	-0.169285	0.028657	7
267	ID030	0.757508	-0.168365	0.028347	10
268	ID078	-1.466757	-0.168296	0.028323	5
269	ID036	0.372438	0.167667	0.028112	4
270	ID299part2of2	-0.023730	0.167425	0.028031	10
271	ID152part2of2	-0.660016	-0.165793	0.027487	6
272	ID080	-0.953910	0.162285	0.026336	4
273	ID095	0.686979	-0.161478	0.026075	4
274	ID093part2of5	-0.689202	-0.160481	0.025754	2
275	ID313	-0.665269	0.160029	0.025609	7
276	ID050	0.324495	-0.158623	0.025161	9
277	ID094	0.183060	0.155586	0.024207	6
278	ID186	0.096204	0.155193	0.024085	1
279	ID337part1of2	-0.032565	-0.153217	0.023475	9
280	ID039	0.462360	0.152649	0.023302	9
281	ID345	-2.046485	0.146385	0.021428	8
282	ID311	-0.714474	-0.145938	0.021298	2
283	ID153	-0.756298	0.145277	0.021105	1
284	ID064	0.934748	0.144781	0.020962	4
285	ID260	0.488584	0.143449	0.020578	10
286	ID279	0.936737	0.139070	0.019341	7
287	ID091	1.149038	0.136605	0.018661	4
288	ID221	0.731209	-0.136155	0.018538	4
289	ID114	1.097655	-0.136112	0.018527	6
290	ID251	0.371956	-0.130975	0.017154	9
291	ID156	-1.279951	0.130705	0.017084	4
292	ID009	0.717663	-0.129169	0.016685	5
293	ID247	0.310254	0.126238	0.015936	2
294	ID331part1of4	0.292629	0.124531	0.015508	3
295	ID259	0.761893	-0.122069	0.014901	9
296	ID276	-0.288898	0.121923	0.014865	2
297	ID048	0.358542	0.121451	0.014750	3
298	ID262	1.069705	-0.117773	0.013871	7
299	ID154	-0.627654	-0.114263	0.013056	1
300	ID134	-1.267136	0.110521	0.012215	2
301	ID334	-0.531248	-0.109684	0.012031	2
302	ID057part1of2	-0.052850	-0.108690	0.011814	1
303	ID017	-0.295912	-0.107688	0.011597	2
304	ID043	-1.210102	-0.107610	0.011580	10
305	ID283	-0.176222	-0.107220	0.011496	10
306	ID155	-0.717271	-0.106388	0.011318	6
307	ID228	0.845229	-0.105745	0.011182	2
308	ID125	0.938911	0.100226	0.010045	2
309	ID096	-0.723889	0.099589	0.009918	1
310	ID336	-0.839132	-0.094724	0.008973	8
311	ID072	-0.499724	0.093439	0.008731	8
312	ID131	1.076253	-0.090801	0.008245	3
313	ID214	-0.807140	0.090440	0.008179	6
314	ID106	0.169454	-0.087914	0.007729	2
315	ID233	-0.058094	-0.086409	0.007467	8
316	ID229	0.914812	-0.083850	0.007031	3
317	ID121	-0.517893	0.083373	0.006951	7
318	ID206	0.672632	0.081801	0.006691	9
319	ID211	0.201043	0.081269	0.006605	5
320	ID059	0.185260	0.078303	0.006131	7
321	ID346	-0.672698	0.077759	0.006046	5
322	ID055	0.330331	0.076809	0.005900	8
323	ID218	-0.307712	-0.073800	0.005446	7
324	ID255	0.269375	-0.071233	0.005074	1
325	ID183	0.104887	0.070701	0.004999	6
326	ID093part5of5	-0.137508	0.070599	0.004984	4
327	ID062	0.805747	0.065786	0.004328	1
328	ID101	-0.103689	-0.065476	0.004287	2
329	ID025	-0.284043	-0.063068	0.003978	4
330	ID337part2of2	-0.156961	-0.059228	0.003508	1
331	ID152part1of2	-1.020414	-0.057760	0.003336	4
332	ID098	0.586418	-0.054260	0.002944	10
333	ID178	0.610139	0.053699	0.002884	9
334	ID028part2of2	-0.134423	0.053607	0.002874	5
335	ID208	0.976371	0.050689	0.002569	2
336	ID360	1.011222	-0.047254	0.002233	2
337	ID299part1of2	0.240386	0.047104	0.002219	9
338	ID308	-0.322594	-0.046384	0.002151	1
339	ID079	0.143267	0.046366	0.002150	10
340	ID248	1.002273	-0.045930	0.002110	2
341	ID028part1of2	-0.263593	-0.045644	0.002083	2
342	ID046	-0.482333	-0.045167	0.002040	9
343	ID032	-0.001927	0.043673	0.001907	6
344	ID197	0.429688	-0.043152	0.001862	9
345	ID003	0.600273	-0.041044	0.001685	10
346	ID271	-0.190784	-0.040931	0.001675	6
347	ID223	0.917514	0.040070	0.001606	1
348	ID067	1.281369	0.039832	0.001587	10
349	ID132	0.493068	-0.038139	0.001455	3
350	ID163	-0.908135	0.036645	0.001343	4
351	ID310	0.559616	0.033367	0.001113	4
352	ID170	-0.959809	-0.032731	0.001071	9
353	ID329	-0.541340	-0.028762	0.000827	4
354	ID065	-0.088243	0.021929	0.000481	6
355	ID061	0.934617	0.021848	0.000477	6
356	ID280	0.600094	0.018813	0.000354	7
357	ID246	0.876171	-0.018489	0.000342	1
358	ID063	1.413894	-0.013405	0.000180	5
359	ID200	0.978493	0.012964	0.000168	6
360	ID212	0.526804	0.011289	0.000127	4
361	ID369	-0.476315	-0.009233	0.000085	4
362	ID014	0.072760	0.008804	0.000078	3
363	ID222	0.058516	0.008127	0.000066	9
364	ID042	0.924550	0.005853	0.000034	5
