Predicted model errors in decreasing order for 364 samples (writestyle (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID287	-1.083292	1.049714	1.101899	5
2	ID269	1.054206	-0.980501	0.961382	8
3	ID285	-1.083666	0.847893	0.718923	10
4	ID353	-1.333340	0.847118	0.717610	1
5	ID147part1of2	-0.967945	0.776860	0.603512	4
6	ID081	-0.922593	0.726607	0.527957	6
7	ID331part2of4	-1.164383	0.712177	0.507196	1
8	ID331part1of4	-1.244109	0.695296	0.483436	3
9	ID109	0.428719	-0.691123	0.477650	2
10	ID202	0.557163	-0.671975	0.451551	4
11	ID152part1of2	-0.833016	0.671028	0.450279	4
12	ID192	-0.671885	0.665100	0.442359	7
13	ID160	-1.046996	0.652668	0.425976	1
14	ID172	0.264343	-0.650526	0.423184	2
15	ID295	-1.333116	0.644264	0.415076	1
16	ID169	-0.819577	0.640648	0.410430	6
17	ID100	0.658810	-0.614853	0.378044	4
18	ID114	-0.545083	0.606485	0.367824	6
19	ID078	-0.931822	0.585797	0.343159	5
20	ID347	-0.488771	0.582894	0.339766	1
21	ID174	-0.515223	0.581324	0.337937	5
22	ID116	0.726249	-0.577485	0.333489	5
23	ID335	-0.328989	0.566318	0.320716	4
24	ID228	0.939690	-0.565663	0.319975	2
25	ID230	0.855529	-0.562053	0.315904	10
26	ID002	0.515438	-0.560062	0.313669	1
27	ID124	0.740149	-0.553876	0.306779	5
28	ID016	0.516821	-0.548716	0.301089	6
29	ID005	-0.366464	0.532241	0.283280	5
30	ID341	-0.208687	0.528708	0.279532	5
31	ID322	-0.174590	0.525179	0.275813	1
32	ID222	0.441567	-0.524667	0.275276	9
33	ID238	-0.154009	0.511570	0.261704	8
34	ID092	0.378537	-0.508251	0.258319	7
35	ID087	-0.135446	0.507801	0.257862	10
36	ID161	-0.675130	0.494187	0.244221	4
37	ID127	0.499675	-0.489995	0.240095	9
38	ID288	-1.172496	0.487997	0.238141	6
39	ID293	0.667525	-0.476868	0.227404	5
40	ID146	-0.585892	0.472642	0.223390	3
41	ID156	-0.589901	0.472192	0.222965	4
42	ID233	0.227686	-0.469709	0.220627	8
43	ID063	0.558076	-0.459444	0.211089	5
44	ID123	-0.781746	0.459267	0.210926	7
45	ID366	-1.074924	0.458522	0.210243	9
46	ID298	0.049640	-0.456149	0.208072	2
47	ID220	0.564838	-0.455694	0.207657	8
48	ID079	0.606609	-0.449361	0.201925	10
49	ID199	0.583536	-0.448952	0.201558	1
50	ID297part2of3	-0.608467	0.446492	0.199355	9
51	ID020part4of4	-0.868889	0.445366	0.198351	9
52	ID304	0.146259	-0.437795	0.191664	7
53	ID278	-1.016389	0.436937	0.190914	9
54	ID309	0.365382	-0.435968	0.190068	8
55	ID210	-0.366776	0.432378	0.186951	5
56	ID218	0.407956	-0.431043	0.185798	7
57	ID165	0.081914	-0.429861	0.184781	2
58	ID131	0.440747	-0.427772	0.182989	3
59	ID111	0.321806	-0.424835	0.180485	6
60	ID246	-0.276583	0.422690	0.178667	1
61	ID043	-0.589693	0.420678	0.176970	10
62	ID198	0.433899	-0.418306	0.174980	7
63	ID209	0.340738	-0.411626	0.169436	3
64	ID102	0.558891	-0.411250	0.169127	3
65	ID255	-0.024242	0.409009	0.167288	1
66	ID086	0.659943	-0.408614	0.166965	3
67	ID234	0.280109	-0.402827	0.162270	7
68	ID247	-0.069890	0.402347	0.161883	2
69	ID133	0.059425	-0.402316	0.161858	2
70	ID093part4of5	-0.017546	-0.399692	0.159753	3
71	ID330	0.062800	-0.396753	0.157413	7
72	ID291	0.466136	-0.395538	0.156450	10
73	ID241	0.653132	-0.394822	0.155884	6
74	ID177	-0.418022	0.393736	0.155028	8
75	ID099	0.478254	-0.391365	0.153167	3
76	ID046	-0.915871	0.390913	0.152813	9
77	ID057part1of2	-0.910847	0.389747	0.151902	1
78	ID181	-0.450508	0.387284	0.149989	8
79	ID191	0.315073	-0.386663	0.149508	10
80	ID273	-0.610549	0.385155	0.148344	7
81	ID197	0.602922	-0.384917	0.148161	9
82	ID139	-0.721293	0.383362	0.146966	6
83	ID015	-0.068298	0.376126	0.141471	7
84	ID333	-0.384317	0.374676	0.140382	5
85	ID017	0.030670	-0.373974	0.139857	2
86	ID245	-0.096950	0.372333	0.138632	6
87	ID014	0.774203	-0.370909	0.137574	3
88	ID158	-0.696904	0.367555	0.135097	2
89	ID207	-0.240374	0.366275	0.134157	7
90	ID021	0.502057	-0.363285	0.131976	4
91	ID185	0.427344	-0.360415	0.129899	3
92	ID142	-0.239753	0.360353	0.129855	2
93	ID058	-0.327904	0.358807	0.128743	2
94	ID080	-0.675481	0.353787	0.125165	4
95	ID250	0.208763	-0.351296	0.123409	10
96	ID296	-0.452161	0.350464	0.122825	3
97	ID334	0.301597	-0.348764	0.121636	2
98	ID243	0.575187	-0.348657	0.121562	1
99	ID121	-0.577573	0.347897	0.121033	7
100	ID110	0.133377	-0.346337	0.119949	9
101	ID053	0.875320	-0.345442	0.119330	4
102	ID249	0.296311	-0.344092	0.118399	6
103	ID084	0.268882	-0.344051	0.118371	5
104	ID266	0.672651	-0.342876	0.117564	10
105	ID019	-0.792740	0.342617	0.117386	2
106	ID013	0.432586	-0.341406	0.116558	6
107	ID275	0.132281	-0.340183	0.115724	3
108	ID367	0.292207	-0.338591	0.114644	3
109	ID108	-0.574069	0.338032	0.114266	1
110	ID183	-0.151856	0.336155	0.113001	6
111	ID276	-0.588690	0.335454	0.112529	2
112	ID226	0.586035	-0.335446	0.112524	2
113	ID134	0.061405	-0.335393	0.112489	2
114	ID240	0.038520	0.331234	0.109716	3
115	ID159	-0.489013	0.331205	0.109697	5
116	ID112	-0.350837	0.329753	0.108737	1
117	ID305	-0.429134	0.326703	0.106735	8
118	ID310	0.381853	-0.320459	0.102694	4
119	ID026	-0.319111	0.318673	0.101552	9
120	ID094	-0.134161	0.316062	0.099895	6
121	ID280	0.531690	-0.314734	0.099057	7
122	ID186	-0.346219	0.311701	0.097157	1
123	ID071	-0.217274	0.310413	0.096356	6
124	ID286	-0.607452	0.308498	0.095171	5
125	ID321	-0.096563	-0.308330	0.095067	1
126	ID041part1of2	0.082417	-0.307524	0.094571	6
127	ID074	-0.586948	0.306527	0.093959	1
128	ID217	0.569949	-0.303286	0.091982	2
129	ID069	0.182775	0.295930	0.087575	7
