Predicted model errors in decreasing order for 364 samples (sentiment (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID303	0.698595	-1.326942	1.760774	9
2	ID316	-0.918507	1.216862	1.480752	1
3	ID093part3of5	-1.019376	1.171067	1.371399	4
4	ID351	-1.176407	1.164467	1.355984	4
5	ID206	-0.527116	1.154036	1.331798	9
6	ID238	-0.351190	1.146462	1.314374	8
7	ID189	-1.006214	1.126755	1.269576	1
8	ID096	-1.449626	1.101606	1.213537	1
9	ID016	0.913980	-1.088743	1.185362	6
10	ID015	-1.427678	1.086915	1.181383	7
11	ID014	1.383074	-1.047600	1.097466	3
12	ID147part1of2	-1.454508	1.045789	1.093675	4
13	ID361	1.298197	-1.038630	1.078751	4
14	ID134	1.055597	-1.018883	1.038122	2
15	ID099	1.291206	-1.017586	1.035480	3
16	ID331part4of4	-1.061270	1.003055	1.006120	8
17	ID331part2of4	0.664629	-0.999136	0.998273	1
18	ID364	-1.757511	0.986645	0.973468	10
19	ID162	0.191141	-0.965240	0.931688	4
20	ID024	-0.763644	0.955869	0.913685	2
21	ID152part1of2	-2.243102	0.953427	0.909022	4
22	ID338	1.263804	-0.948589	0.899821	7
23	ID087	-0.915730	0.941778	0.886946	10
24	ID322	-1.757882	0.927329	0.859939	1
25	ID353	-2.107351	0.917019	0.840923	1
26	ID078	-1.550085	0.914599	0.836491	5
27	ID369	-1.619970	0.909881	0.827883	4
28	ID330	1.211659	-0.909004	0.826288	7
29	ID108	-1.695406	0.898467	0.807243	1
30	ID296	-1.890617	0.890406	0.792823	3
31	ID367	-0.494601	0.885471	0.784060	3
32	ID071	0.402416	0.880653	0.775549	6
33	ID230	0.888010	-0.879924	0.774267	10
34	ID163	-1.030454	0.879155	0.772914	4
35	ID023	-0.747494	0.876405	0.768085	6
36	ID278	0.050254	-0.872373	0.761035	9
37	ID168	-1.091189	0.869955	0.756822	2
38	ID067	0.624269	-0.858209	0.736523	10
39	ID100	1.017275	-0.856892	0.734264	4
40	ID047	0.446435	-0.853658	0.728732	8
41	ID006	0.282194	-0.847920	0.718968	4
42	ID179	-0.804737	0.824507	0.679811	6
43	ID044	0.874940	-0.818185	0.669426	4
44	ID320	0.100274	-0.809454	0.655216	8
45	ID297part3of3	-1.640694	0.803257	0.645222	6
46	ID318	-2.763291	0.786444	0.618495	1
47	ID025	-0.609425	-0.761759	0.580277	4
48	ID094	-0.650279	0.750403	0.563104	6
49	ID273	0.297235	-0.741314	0.549547	7
50	ID344	0.709433	-0.738007	0.544655	6
51	ID192	-0.884735	0.735941	0.541609	7
52	ID295	-1.852783	0.734929	0.540120	1
53	ID328	0.383750	0.730041	0.532960	8
54	ID334	0.193598	-0.727762	0.529638	2
55	ID292	-0.801270	0.711700	0.506517	5
56	ID194	-0.644692	0.709926	0.503995	7
57	ID173	-0.935899	0.705562	0.497817	5
58	ID171	0.320779	-0.703076	0.494315	6
59	ID066	0.659473	-0.684753	0.468886	2
60	ID017	-1.324716	0.682736	0.466129	2
61	ID128	-1.272953	0.682601	0.465944	2
62	ID158	-0.279418	0.682161	0.465344	2
63	ID040	0.860977	-0.678956	0.460982	5
64	ID046	-0.024484	-0.676793	0.458049	9
65	ID056	0.034954	0.668795	0.447286	3
66	ID368	-2.155857	0.668178	0.446462	6
67	ID112	-0.732524	0.661558	0.437659	1
68	ID199	-0.583799	0.658401	0.433492	1
69	ID314	0.623481	-0.651469	0.424412	3
70	ID002	1.271981	-0.644531	0.415421	1
71	ID119	0.511792	-0.636010	0.404508	9
72	ID299part1of2	0.236089	-0.622765	0.387836	9
73	ID077	-0.213777	-0.620093	0.384516	3
74	ID155	-1.373324	0.611135	0.373486	6
75	ID082	0.475495	0.611120	0.373468	9
76	ID160	-0.735867	0.608032	0.369703	1
