Predicted model errors in decreasing order for 364 samples (sentiment (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID316	-0.918507	1.421796	2.021503	1
2	ID351	-1.176407	1.327307	1.761743	4
3	ID303	0.698595	-1.244255	1.548170	9
4	ID238	-0.351190	1.195305	1.428754	8
5	ID093part3of5	-1.019376	1.184174	1.402268	4
6	ID367	-0.494601	1.174386	1.379183	3
7	ID096	-1.449626	1.143291	1.307115	1
8	ID361	1.298197	-1.122142	1.259203	4
9	ID044	0.874940	-1.086388	1.180239	4
10	ID014	1.383074	-1.084632	1.176427	3
11	ID016	0.913980	-1.075637	1.156995	6
12	ID147part1of2	-1.454508	1.059873	1.123330	4
13	ID330	1.211659	-1.047710	1.097697	7
14	ID189	-1.006214	1.044762	1.091527	1
15	ID015	-1.427678	1.028747	1.058321	7
16	ID119	0.511792	-1.006539	1.013120	9
17	ID322	-1.757882	0.977965	0.956416	1
18	ID108	-1.695406	0.977774	0.956041	1
19	ID078	-1.550085	0.976186	0.952939	5
20	ID100	1.017275	-0.971363	0.943547	4
21	ID206	-0.527116	0.967574	0.936200	9
22	ID099	1.291206	-0.966777	0.934657	3
23	ID024	-0.763644	0.957559	0.916920	2
24	ID297part3of3	-1.640694	0.957071	0.915985	6
25	ID179	-0.804737	0.950093	0.902677	6
26	ID066	0.659473	-0.946343	0.895565	2
27	ID331part2of4	0.664629	-0.931382	0.867473	1
28	ID087	-0.915730	0.918886	0.844352	10
29	ID002	1.271981	-0.899987	0.809977	1
30	ID364	-1.757511	0.894528	0.800180	10
31	ID162	0.191141	-0.882742	0.779234	4
32	ID198	0.190447	-0.879845	0.774128	7
33	ID292	-0.801270	0.868634	0.754525	5
34	ID296	-1.890617	0.866229	0.750353	3
35	ID173	-0.935899	0.862203	0.743393	5
36	ID338	1.263804	-0.861371	0.741960	7
37	ID171	0.320779	-0.852900	0.727438	6
38	ID344	0.709433	-0.852588	0.726907	6
39	ID168	-1.091189	0.810816	0.657422	2
40	ID328	0.383750	0.802108	0.643377	8
41	ID331part4of4	-1.061270	0.793121	0.629040	8
42	ID047	0.446435	-0.791447	0.626388	8
43	ID122	0.538479	-0.791094	0.625829	5
44	ID071	0.402416	0.789090	0.622664	6
45	ID134	1.055597	-0.789058	0.622613	2
46	ID152part1of2	-2.243102	0.786384	0.618400	4
47	ID067	0.624269	-0.776031	0.602224	10
48	ID201	0.146522	-0.775923	0.602057	8
49	ID295	-1.852783	0.771278	0.594870	1
50	ID112	-0.732524	0.769144	0.591582	1
51	ID025	-0.609425	-0.748878	0.560818	4
52	ID077	-0.213777	-0.745983	0.556491	3
53	ID128	-1.272953	0.737278	0.543579	2
54	ID287	-0.446071	0.737174	0.543426	5
55	ID273	0.297235	-0.735717	0.541280	7
56	ID194	-0.644692	0.733583	0.538144	7
57	ID278	0.050254	-0.720796	0.519547	9
58	ID018	-0.789005	0.718279	0.515924	8
59	ID143	-0.539228	0.702558	0.493588	2
60	ID020part3of4	-1.653725	0.695760	0.484082	6
61	ID023	-0.747494	0.694139	0.481829	6
62	ID006	0.282194	-0.686156	0.470811	4
63	ID353	-2.107351	0.684940	0.469143	1
64	ID320	0.100274	-0.684924	0.469120	8
65	ID332	0.980910	-0.682340	0.465588	10
66	ID192	-0.884735	0.681537	0.464493	7
67	ID155	-1.373324	0.677196	0.458594	6
68	ID080	-1.522662	0.675517	0.456323	4
69	ID241	1.017164	-0.669617	0.448387	6
70	ID212	0.384299	-0.662376	0.438742	4
71	ID163	-1.030454	0.647982	0.419880	4
72	ID133	0.503522	-0.642665	0.413019	2
73	ID337part2of2	0.549073	-0.640413	0.410129	1
74	ID011	-0.442075	0.639101	0.408449	6
75	ID094	-0.650279	0.636390	0.404992	6
76	ID225	-0.066971	-0.633404	0.401201	6
77	ID334	0.193598	-0.630268	0.397237	2
78	ID076	-1.547705	0.617734	0.381595	3
79	ID369	-1.619970	0.616973	0.380656	4
80	ID248	0.382159	-0.614458	0.377558	2
81	ID020part1of4	-1.683154	0.612457	0.375103	1
82	ID164	0.493672	-0.593977	0.352809	7
83	ID239	0.613925	-0.592152	0.350644	10
84	ID167	0.813440	-0.591609	0.350001	10
85	ID311	1.193927	-0.585055	0.342290	2
86	ID230	0.888010	-0.580835	0.337369	10
87	ID234	0.524354	-0.577880	0.333946	7
88	ID223	-0.143175	0.577796	0.333849	1
89	ID284	0.116959	0.577155	0.333108	3
90	ID141	-0.935274	0.569210	0.324000	5
91	ID021	1.460763	-0.563566	0.317606	4
92	ID159	0.152470	-0.557772	0.311110	5
93	ID199	-0.583799	0.554091	0.307017	1
94	ID082	0.475495	0.545820	0.297919	9
95	ID299part1of2	0.236089	-0.543516	0.295410	9
96	ID286	0.295573	-0.542368	0.294163	5
97	ID291	1.210063	-0.535636	0.286906	10
98	ID350	0.345821	-0.532193	0.283229	4
99	ID368	-2.155857	0.528454	0.279264	6
100	ID160	-0.735867	0.527914	0.278693	1
101	ID123	0.267269	-0.516878	0.267163	7
102	ID187	-0.097155	-0.516726	0.267006	5
103	ID156	-1.132313	0.511735	0.261872	4
104	ID017	-1.324716	0.511541	0.261674	2
105	ID274	0.822700	-0.509753	0.259848	8
106	ID008	0.012194	0.508686	0.258762	5
107	ID074	-0.315982	0.505676	0.255708	1
108	ID150	0.702704	0.505513	0.255543	1
109	ID046	-0.024484	-0.503808	0.253823	9
110	ID136	0.490009	-0.503161	0.253171	4
111	ID093part2of5	0.258142	-0.499099	0.249100	2
112	ID118	1.357590	-0.498092	0.248096	5
113	ID318	-2.763291	0.486653	0.236831	1
114	ID055	0.733510	0.481901	0.232229	8
115	ID308	0.508229	-0.479840	0.230247	1
