Predicted model errors in decreasing order for 364 samples (sentiment (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID316	-0.918507	1.368376	1.872452	1
2	ID015	-1.427678	1.344879	1.808699	7
3	ID016	0.913980	-1.241721	1.541870	6
4	ID367	-0.494601	1.239940	1.537450	3
5	ID014	1.383074	-1.204056	1.449750	3
6	ID238	-0.351190	1.167196	1.362347	8
7	ID100	1.017275	-1.124007	1.263392	4
8	ID099	1.291206	-1.120906	1.256430	3
9	ID093part3of5	-1.019376	1.087298	1.182216	4
10	ID303	0.698595	-1.055340	1.113742	9
11	ID044	0.874940	-1.047233	1.096698	4
12	ID173	-0.935899	1.040947	1.083570	5
13	ID108	-1.695406	1.034446	1.070078	1
14	ID328	0.383750	1.007477	1.015009	8
15	ID206	-0.527116	1.005462	1.010954	9
16	ID096	-1.449626	1.005077	1.010180	1
17	ID147part1of2	-1.454508	0.985184	0.970587	4
18	ID330	1.211659	-0.971232	0.943292	7
19	ID189	-1.006214	0.962607	0.926612	1
20	ID143	-0.539228	0.943419	0.890040	2
21	ID331part2of4	0.664629	-0.926230	0.857902	1
22	ID351	-1.176407	0.925538	0.856621	4
23	ID071	0.402416	0.908837	0.825984	6
24	ID078	-1.550085	0.906794	0.822275	5
25	ID353	-2.107351	0.882428	0.778680	1
26	ID361	1.298197	-0.880507	0.775293	4
27	ID322	-1.757882	0.880332	0.774985	1
28	ID076	-1.547705	0.879283	0.773139	3
29	ID332	0.980910	-0.875609	0.766691	10
30	ID171	0.320779	-0.871338	0.759230	6
31	ID162	0.191141	-0.863986	0.746472	4
32	ID179	-0.804737	0.849373	0.721435	6
33	ID296	-1.890617	0.844365	0.712952	3
34	ID066	0.659473	-0.841195	0.707609	2
35	ID087	-0.915730	0.836261	0.699332	10
36	ID002	1.271981	-0.834095	0.695715	1
37	ID201	0.146522	-0.832850	0.693640	8
38	ID320	0.100274	-0.827879	0.685384	8
39	ID077	-0.213777	-0.824943	0.680530	3
40	ID163	-1.030454	0.820442	0.673125	4
41	ID273	0.297235	-0.799608	0.639372	7
42	ID194	-0.644692	0.799165	0.638665	7
43	ID024	-0.763644	0.792326	0.627780	2
44	ID047	0.446435	-0.789260	0.622932	8
45	ID369	-1.619970	0.767385	0.588879	4
46	ID331part4of4	-1.061270	0.766708	0.587841	8
47	ID278	0.050254	-0.766547	0.587595	9
48	ID286	0.295573	-0.765697	0.586292	5
49	ID344	0.709433	-0.764580	0.584582	6
50	ID338	1.263804	-0.756106	0.571696	7
51	ID094	-0.650279	0.734534	0.539540	6
52	ID234	0.524354	-0.730936	0.534267	7
53	ID164	0.493672	-0.727286	0.528945	7
