Predicted model errors in decreasing order for 364 samples (writestyle (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID287	-1.083292	1.008204	1.016475	5
2	ID269	1.054206	-0.994241	0.988516	8
3	ID295	-1.333116	0.862135	0.743276	1
4	ID353	-1.333340	0.837691	0.701726	1
5	ID285	-1.083666	0.823803	0.678652	10
6	ID100	0.658810	-0.803253	0.645215	4
7	ID147part1of2	-0.967945	0.791379	0.626281	4
8	ID081	-0.922593	0.781303	0.610435	6
9	ID331part2of4	-1.164383	0.733157	0.537519	1
10	ID160	-1.046996	0.731843	0.535594	1
11	ID016	0.516821	-0.729835	0.532659	6
12	ID124	0.740149	-0.714867	0.511035	5
13	ID114	-0.545083	0.696005	0.484423	6
14	ID169	-0.819577	0.694911	0.482901	6
15	ID238	-0.154009	0.678031	0.459726	8
16	ID240	0.038520	0.647736	0.419562	3
17	ID331part1of4	-1.244109	0.645674	0.416895	3
18	ID366	-1.074924	0.643232	0.413747	9
19	ID063	0.558076	-0.642730	0.413102	5
20	ID109	0.428719	-0.632314	0.399821	2
21	ID202	0.557163	-0.625913	0.391768	4
22	ID174	-0.515223	0.622998	0.388126	5
23	ID298	0.049640	-0.592874	0.351500	2
24	ID278	-1.016389	0.588240	0.346027	9
25	ID094	-0.134161	0.581172	0.337761	6
26	ID192	-0.671885	0.578653	0.334839	7
27	ID246	-0.276583	0.555114	0.308152	1
28	ID230	0.855529	-0.529915	0.280810	10
29	ID347	-0.488771	0.518908	0.269265	1
30	ID017	0.030670	-0.513089	0.263260	2
31	ID309	0.365382	-0.508740	0.258816	8
32	ID080	-0.675481	0.505333	0.255361	4
33	ID123	-0.781746	0.501216	0.251218	7
34	ID116	0.726249	-0.495727	0.245745	5
35	ID079	0.606609	-0.493717	0.243756	10
36	ID084	0.268882	-0.482319	0.232632	5
37	ID190	-0.512130	0.479817	0.230224	1
38	ID367	0.292207	-0.475378	0.225984	3
39	ID335	-0.328989	0.473569	0.224267	4
40	ID310	0.381853	-0.468578	0.219565	4
41	ID197	0.602922	-0.463744	0.215059	9
42	ID058	-0.327904	0.462494	0.213900	2
43	ID241	0.653132	-0.459713	0.211336	6
44	ID087	-0.135446	0.458876	0.210567	10
45	ID368	-1.048664	0.458537	0.210256	6
46	ID146	-0.585892	0.449878	0.202391	3
47	ID207	-0.240374	0.449761	0.202285	7
48	ID013	0.432586	-0.447279	0.200059	6
49	ID210	-0.366776	0.443934	0.197078	5
50	ID243	0.575187	-0.438824	0.192566	1
51	ID306	-0.275151	0.436890	0.190873	5
