Predicted model errors in decreasing order for 364 samples (reliability (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID353	-2.934430	2.228333	4.965469	1
2	ID362	-1.884607	1.764059	3.111906	10
3	ID040	1.485981	-1.725753	2.978224	5
4	ID364	-1.463097	1.544452	2.385331	10
5	ID269	1.648160	-1.489074	2.217340	8
6	ID192	-2.105735	1.396659	1.950655	7
7	ID289	-1.064193	1.266855	1.604921	5
8	ID119	1.160197	-1.235427	1.526279	9
9	ID150	-1.577578	1.221562	1.492213	1
10	ID115	-0.305566	1.191264	1.419109	7
11	ID084	0.463789	-1.167382	1.362781	5
12	ID365	-1.266115	1.162152	1.350597	7
13	ID116	1.183753	-1.144284	1.309386	5
14	ID147part1of2	-0.973414	1.091508	1.191391	4
15	ID226	0.999952	-1.069851	1.144581	2
16	ID306	-0.773614	1.059363	1.122250	5
17	ID124	1.083597	-1.053781	1.110455	5
18	ID177	2.207899	-1.039379	1.080309	8
19	ID181	-1.454880	1.036610	1.074560	8
20	ID111	0.630441	-1.033630	1.068391	6
21	ID350	-0.491418	1.024064	1.048707	4
22	ID349	1.700052	-1.022358	1.045216	10
23	ID103	1.992167	-0.989210	0.978536	9
24	ID015	-0.937288	0.986820	0.973814	7
25	ID199	1.509720	-0.953761	0.909660	1
26	ID302	-1.231094	0.952867	0.907956	4
27	ID099	0.488543	-0.947557	0.897863	3
28	ID093part3of5	-0.545910	0.944785	0.892619	4
29	ID190	-0.927155	0.942592	0.888480	1
30	ID087	-1.184395	0.938158	0.880140	10
31	ID187	1.037034	-0.887576	0.787791	5
32	ID291	0.346496	-0.881878	0.777709	10
33	ID338	-0.454235	0.878841	0.772361	7
34	ID085	1.219226	-0.874940	0.765520	6
35	ID217	1.010806	-0.873463	0.762938	2
36	ID318	-1.995367	0.867623	0.752770	1
37	ID033	-0.260858	0.864096	0.746663	2
38	ID188	0.526385	-0.851436	0.724943	8
39	ID328	-0.354695	0.843925	0.712210	8
40	ID250	-0.046142	-0.837689	0.701723	10
41	ID016	0.998112	-0.837151	0.700823	6
42	ID309	0.154967	-0.836734	0.700124	8
43	ID027	0.506118	-0.834744	0.696798	7
44	ID100	0.652032	-0.833824	0.695262	4
45	ID174	0.021775	0.824547	0.679877	5
46	ID023	-0.586073	0.808663	0.653936	6
47	ID141	-1.367803	0.806169	0.649908	5
48	ID252	0.239584	0.802093	0.643353	1
49	ID327	-0.185635	0.799939	0.639903	9
50	ID151	-0.237948	0.798055	0.636893	10
51	ID077	0.535275	-0.790706	0.625217	3
52	ID316	-0.339070	0.789671	0.623580	1
53	ID366	-1.696430	0.784156	0.614901	9
54	ID038	0.014969	-0.773817	0.598792	1
55	ID257	0.551571	-0.772255	0.596378	8
56	ID143	0.062813	0.772197	0.596288	2
