Predicted model errors in decreasing order for 364 samples (reliability (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID353	-2.934430	2.171132	4.713814	1
2	ID362	-1.884607	1.653508	2.734090	10
3	ID269	1.648160	-1.618169	2.618471	8
4	ID040	1.485981	-1.615904	2.611147	5
5	ID364	-1.463097	1.542221	2.378445	10
6	ID192	-2.105735	1.449759	2.101801	7
7	ID124	1.083597	-1.288149	1.659327	5
8	ID177	2.207899	-1.200192	1.440461	8
9	ID119	1.160197	-1.192019	1.420909	9
10	ID150	-1.577578	1.174182	1.378702	1
11	ID147part1of2	-0.973414	1.163433	1.353577	4
12	ID190	-0.927155	1.160785	1.347421	1
13	ID111	0.630441	-1.151603	1.326189	6
14	ID349	1.700052	-1.101969	1.214335	10
15	ID289	-1.064193	1.077963	1.162004	5
16	ID226	0.999952	-1.068907	1.142562	2
17	ID115	-0.305566	1.059605	1.122764	7
18	ID332	-2.353179	1.050081	1.102670	10
19	ID181	-1.454880	1.031706	1.064417	8
20	ID365	-1.266115	1.021461	1.043382	7
21	ID199	1.509720	-0.988905	0.977932	1
22	ID015	-0.937288	0.985486	0.971184	7
23	ID084	0.463789	-0.977556	0.955616	5
24	ID087	-1.184395	0.976349	0.953257	10
25	ID318	-1.995367	0.961183	0.923872	1
26	ID366	-1.696430	0.957923	0.917616	9
27	ID099	0.488543	-0.956117	0.914159	3
28	ID093part3of5	-0.545910	0.935520	0.875198	4
29	ID103	1.992167	-0.922577	0.851149	9
30	ID291	0.346496	-0.912269	0.832235	10
31	ID250	-0.046142	-0.905999	0.820835	10
32	ID327	-0.185635	0.884726	0.782741	9
33	ID141	-1.367803	0.881409	0.776882	5
34	ID188	0.526385	-0.873879	0.763664	8
35	ID302	-1.231094	0.861832	0.742755	4
36	ID350	-0.491418	0.858706	0.737375	4
37	ID306	-0.773614	0.834843	0.696963	5
38	ID293	0.730981	-0.828900	0.687076	5
39	ID100	0.652032	-0.825638	0.681677	4
40	ID257	0.551571	-0.824560	0.679899	8
41	ID123	-2.801978	0.817264	0.667920	7
42	ID116	1.183753	-0.809267	0.654913	5
43	ID016	0.998112	-0.807162	0.651511	6
44	ID060	1.572420	-0.799345	0.638953	6
45	ID023	-0.586073	0.799154	0.638647	6
46	ID151	-0.237948	0.794445	0.631143	10
47	ID187	1.037034	-0.794258	0.630846	5
48	ID217	1.010806	-0.790020	0.624132	2
49	ID351	-0.455514	0.785451	0.616933	4
50	ID249	0.535361	-0.785217	0.616566	6
51	ID338	-0.454235	0.782069	0.611632	7
52	ID207	-0.399180	0.781101	0.610119	7
53	ID038	0.014969	-0.774575	0.599967	1
54	ID209	1.316324	-0.770923	0.594322	3
55	ID077	0.535275	-0.759979	0.577567	3
56	ID317	0.473459	-0.759829	0.577340	2
57	ID194	-0.289981	0.756762	0.572688	7
58	ID309	0.154967	-0.742982	0.552023	8
59	ID027	0.506118	-0.742500	0.551306	7
60	ID174	0.021775	0.731153	0.534585	5
61	ID112	-1.312495	0.726108	0.527233	1
62	ID361	-0.081826	-0.723307	0.523174	4
63	ID331part3of4	0.803760	-0.723019	0.522757	1
64	ID312	1.255723	-0.721955	0.521219	8
65	ID316	-0.339070	0.715090	0.511354	1
66	ID205	0.811237	-0.706039	0.498491	8
67	ID004	1.640408	-0.702816	0.493950	7
68	ID340	-1.266131	0.694906	0.482895	5
69	ID071	-0.643685	0.694097	0.481770	6
70	ID278	-1.577531	0.691325	0.477930	9
71	ID252	0.239584	0.688994	0.474713	1
72	ID085	1.219226	-0.685361	0.469720	6
73	ID133	0.726089	-0.683038	0.466540	2
74	ID168	-0.995315	0.680946	0.463688	2
75	ID108	-0.990841	0.665341	0.442679	1
76	ID277	-1.760559	0.659133	0.434457	1
77	ID263	1.146782	-0.657871	0.432795	8
78	ID287	-0.691018	0.654856	0.428836	5
79	ID138	-1.501189	0.652869	0.426238	3
80	ID196	0.096101	0.645740	0.416980	10
81	ID230	0.135304	0.634422	0.402491	10
82	ID162	-0.178973	-0.633540	0.401373	4
83	ID089	-0.993336	0.631828	0.399207	9
84	ID243	1.146978	-0.631363	0.398619	1
85	ID225	1.051387	-0.630435	0.397448	6
86	ID322	-1.041343	0.621571	0.386350	1
87	ID161	0.603282	-0.620315	0.384790	4
88	ID328	-0.354695	0.618236	0.382215	8
89	ID128	-0.564637	0.617986	0.381906	2
90	ID130	-0.485709	0.607366	0.368894	4
91	ID117	0.135619	0.605584	0.366732	3
92	ID301	0.133086	-0.605002	0.366027	7
93	ID224	0.692888	0.594442	0.353362	7
94	ID185	0.598735	-0.591283	0.349616	3
95	ID145	-0.689369	0.587588	0.345260	4
96	ID244	1.180121	-0.587282	0.344901	3
97	ID368	-1.370795	0.587221	0.344828	6
98	ID082	-1.325467	0.584754	0.341938	9
99	ID231	-0.581268	0.584157	0.341240	9
