Predicted model errors in decreasing order for 364 samples (writestyle (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID016	0.516821	-1.050027	1.102557	6
2	ID287	-1.083292	1.029335	1.059530	5
3	ID269	1.054206	-0.887300	0.787302	8
4	ID147part1of2	-0.967945	0.862732	0.744307	4
5	ID238	-0.154009	0.828745	0.686819	8
6	ID295	-1.333116	0.820613	0.673406	1
7	ID100	0.658810	-0.799157	0.638652	4
8	ID063	0.558076	-0.795185	0.632318	5
9	ID081	-0.922593	0.792226	0.627621	6
10	ID353	-1.333340	0.780290	0.608852	1
11	ID246	-0.276583	0.738590	0.545515	1
12	ID366	-1.074924	0.731929	0.535720	9
13	ID160	-1.046996	0.712244	0.507292	1
14	ID192	-0.671885	0.708015	0.501285	7
15	ID285	-1.083666	0.707473	0.500518	10
16	ID169	-0.819577	0.666203	0.443827	6
17	ID109	0.428719	-0.653774	0.427421	2
18	ID124	0.740149	-0.639190	0.408564	5
19	ID114	-0.545083	0.626810	0.392891	6
20	ID243	0.575187	-0.625923	0.391780	1
21	ID335	-0.328989	0.615296	0.378589	4
22	ID094	-0.134161	0.604033	0.364856	6
23	ID298	0.049640	-0.594585	0.353532	2
24	ID331part2of4	-1.164383	0.593112	0.351781	1
25	ID116	0.726249	-0.579955	0.336348	5
26	ID080	-0.675481	0.576065	0.331851	4
27	ID087	-0.135446	0.568126	0.322768	10
28	ID331part1of4	-1.244109	0.561529	0.315315	3
29	ID174	-0.515223	0.542536	0.294346	5
30	ID278	-1.016389	0.535632	0.286902	9
31	ID304	0.146259	-0.534891	0.286109	7
32	ID240	0.038520	0.530647	0.281586	3
33	ID328	0.252768	0.523978	0.274553	8
34	ID013	0.432586	-0.521951	0.272432	6
35	ID190	-0.512130	0.507219	0.257271	1
36	ID330	0.062800	-0.505978	0.256014	7
37	ID210	-0.366776	0.498671	0.248673	5
38	ID202	0.557163	-0.491898	0.241964	4
39	ID058	-0.327904	0.489266	0.239382	2
40	ID133	0.059425	-0.486527	0.236709	2
41	ID123	-0.781746	0.481027	0.231387	7
42	ID226	0.586035	-0.470254	0.221139	2
43	ID046	-0.915871	0.462152	0.213585	9
44	ID334	0.301597	-0.460195	0.211779	2
45	ID203	0.114168	0.447174	0.199965	5
46	ID347	-0.488771	0.444260	0.197367	1
47	ID306	-0.275151	0.443010	0.196258	5
48	ID309	0.365382	-0.442172	0.195516	8
49	ID266	0.672651	-0.436732	0.190735	10
50	ID257	0.065135	-0.430470	0.185304	8
51	ID230	0.855529	-0.428143	0.183307	10
52	ID079	0.606609	-0.427443	0.182708	10
53	ID305	-0.429134	0.423975	0.179754	8
54	ID111	0.321806	-0.416641	0.173590	6
55	ID255	-0.024242	0.416058	0.173104	1
56	ID288	-1.172496	0.413231	0.170760	6
57	ID206	0.034815	0.411165	0.169056	9
58	ID241	0.653132	-0.404779	0.163846	6
59	ID185	0.427344	-0.404434	0.163567	3
60	ID051	0.481171	-0.402700	0.162167	7
61	ID078	-0.931822	0.402527	0.162028	5
62	ID291	0.466136	-0.402468	0.161981	10
63	ID245	-0.096950	0.400262	0.160210	6
64	ID035	0.573150	-0.399951	0.159961	1
65	ID194	0.202078	0.398867	0.159095	7
66	ID272	-0.385647	0.397465	0.157979	1
67	ID084	0.268882	-0.395922	0.156754	5
68	ID108	-0.574069	0.392388	0.153968	1
69	ID249	0.296311	-0.390905	0.152807	6
70	ID020part4of4	-0.868889	0.386914	0.149703	9
71	ID181	-0.450508	0.385729	0.148787	8
72	ID146	-0.585892	0.383191	0.146835	3
73	ID252	0.133524	0.374969	0.140602	1
74	ID017	0.030670	-0.374754	0.140440	2
75	ID209	0.340738	-0.373896	0.139798	3
76	ID066	0.086287	-0.369131	0.136258	2
77	ID368	-1.048664	0.367744	0.135235	6
78	ID197	0.602922	-0.366542	0.134353	9
79	ID350	-0.169769	0.364079	0.132553	4
80	ID002	0.515438	-0.361975	0.131026	1
81	ID093part4of5	-0.017546	-0.361281	0.130524	3
82	ID310	0.381853	-0.360561	0.130004	4
83	ID056	0.089450	0.359941	0.129558	3
84	ID164	-0.014870	-0.356390	0.127014	7
85	ID059	0.224116	-0.356079	0.126792	7
86	ID139	-0.721293	0.353376	0.124875	6
87	ID118	0.177050	0.352304	0.124118	5
88	ID329	0.422337	-0.352280	0.124101	4
89	ID218	0.407956	-0.351268	0.123389	7
90	ID150	0.392858	-0.351263	0.123385	1
91	ID014	0.774203	-0.350791	0.123054	3
92	ID242	0.588392	-0.347850	0.121000	3
93	ID092	0.378537	-0.346828	0.120290	7
94	ID170	0.040990	-0.345409	0.119308	9
95	ID069	0.182775	0.344179	0.118459	7
96	ID115	-0.000829	0.340952	0.116249	7
97	ID021	0.502057	-0.339768	0.115442	4
98	ID166	0.387736	-0.336812	0.113442	10
99	ID331part4of4	-0.445402	-0.335413	0.112502	8
100	ID302	-0.277609	0.334713	0.112033	4
101	ID048	0.340396	-0.333961	0.111530	3
102	ID009	-0.117523	0.333853	0.111458	5
103	ID367	0.292207	-0.332675	0.110672	3
104	ID144	0.435412	-0.331637	0.109983	6
105	ID199	0.583536	-0.328314	0.107790	1
106	ID161	-0.675130	0.327815	0.107463	4
107	ID127	0.499675	-0.322351	0.103910	9
108	ID074	-0.586948	0.317066	0.100531	1
109	ID089	0.367384	-0.316854	0.100397	9
110	ID040	0.429020	-0.316837	0.100386	5
111	ID119	0.280497	-0.315242	0.099378	9
112	ID098	0.607314	-0.314521	0.098924	10
113	ID223	0.550296	-0.313794	0.098467	1
114	ID068	-0.055150	0.309342	0.095692	4
115	ID207	-0.240374	0.309301	0.095667	7
116	ID075	0.106875	-0.302419	0.091457	7
117	ID371	-0.050294	-0.301326	0.090797	3
118	ID158	-0.696904	0.299832	0.089899	2
119	ID341	-0.208687	0.296691	0.088026	5
120	ID191	0.315073	-0.292439	0.085521	10
121	ID301	0.084279	-0.291958	0.085239	7
122	ID152part1of2	-0.833016	0.290723	0.084520	4
123	ID177	-0.418022	0.288090	0.082996	8
124	ID327	-0.123146	0.285801	0.081682	9
