Predicted model errors in decreasing order for 364 samples (textlogic (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID353	-1.704508	1.212087	1.469156	1
2	ID295	-1.242033	0.994890	0.989807	1
3	ID123	-1.597078	0.867389	0.752364	7
4	ID160	-1.051817	0.859316	0.738425	1
5	ID192	-1.016311	0.814458	0.663341	7
6	ID147part1of2	-0.794883	0.805260	0.648443	4
7	ID341	-0.751308	0.736834	0.542924	5
8	ID285	-1.014787	0.730108	0.533058	10
9	ID119	0.619374	-0.729861	0.532697	9
10	ID278	-1.106885	0.722701	0.522296	9
11	ID287	-0.607855	0.697929	0.487105	5
12	ID331part1of4	-0.906166	0.670566	0.449658	3
13	ID366	-1.256997	0.658925	0.434183	9
14	ID210	-0.454943	0.654217	0.428000	5
15	ID247	-0.325633	0.644253	0.415062	2
16	ID149	-0.659003	0.629468	0.396230	4
17	ID346	-0.537865	0.607624	0.369206	5
18	ID099	0.565296	-0.607500	0.369056	3
19	ID190	-0.714173	0.602347	0.362822	1
20	ID252	-0.216898	0.599830	0.359796	1
21	ID111	0.366143	-0.599533	0.359440	6
22	ID269	0.692149	-0.589654	0.347692	8
23	ID109	0.732195	-0.587993	0.345735	2
24	ID100	0.440086	-0.582676	0.339511	4
25	ID087	-0.487344	0.576618	0.332488	10
26	ID002	0.776306	-0.559750	0.313320	1
27	ID334	0.181312	-0.558234	0.311625	2
28	ID291	0.412535	-0.554807	0.307811	10
29	ID074	-0.796571	0.549795	0.302274	1
30	ID016	0.394676	-0.547564	0.299827	6
31	ID071	-0.390664	0.538098	0.289550	6
32	ID293	0.530512	-0.536774	0.288126	5
33	ID226	0.582645	-0.531495	0.282487	2
34	ID185	0.468478	-0.523909	0.274481	3
35	ID124	0.572726	-0.509478	0.259567	5
36	ID327	-0.224519	0.507292	0.257345	9
37	ID209	0.459544	-0.506998	0.257047	3
38	ID145	-0.648167	0.506757	0.256803	4
39	ID202	0.773962	-0.504942	0.254966	4
40	ID328	-0.121554	0.497568	0.247574	8
41	ID238	0.085000	0.495675	0.245693	8
42	ID075	0.175467	-0.495157	0.245181	7
43	ID177	0.923057	-0.489062	0.239182	8
44	ID183	-0.240632	0.487212	0.237376	6
45	ID094	-0.341588	0.481662	0.231998	6
46	ID371	0.122499	-0.480101	0.230497	3
47	ID208	0.862550	-0.479348	0.229775	2
48	ID027	0.315223	-0.477960	0.228446	7
49	ID302	-0.496797	0.477959	0.228445	4
50	ID309	0.094840	-0.474526	0.225175	8
51	ID290	-0.414499	-0.470537	0.221405	3
52	ID050	-0.442358	0.469640	0.220562	9
53	ID261	0.694060	-0.468134	0.219149	5
54	ID174	-0.060322	0.464704	0.215950	5
55	ID147part2of2	-0.488523	0.459502	0.211142	10
56	ID204	0.696636	-0.444663	0.197725	6
57	ID322	-0.527172	0.439566	0.193218	1
58	ID059	0.437478	-0.436596	0.190616	7
59	ID117	0.015868	0.429671	0.184617	3
60	ID349	0.925049	-0.424055	0.179823	10
61	ID132	0.081664	0.406772	0.165463	3
62	ID155	-0.041089	-0.405202	0.164189	6
63	ID048	0.542463	-0.401997	0.161602	3
64	ID181	-0.551601	0.401109	0.160888	8
65	ID229	0.587285	-0.400962	0.160771	3
66	ID240	-0.035803	0.397571	0.158063	3
67	ID152part1of2	-1.009575	0.396109	0.156903	4
68	ID116	0.604871	-0.390107	0.152183	5
69	ID297part2of3	0.357453	-0.384680	0.147979	9
70	ID068	0.224698	-0.382950	0.146651	4
71	ID299part1of2	0.296425	-0.382677	0.146442	9
72	ID317	0.403127	-0.380161	0.144523	2
73	ID223	0.714071	-0.376342	0.141633	1
