Predicted model errors in decreasing order for 364 samples (infovalue (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID353	-2.268507	1.643244	2.700251	1
2	ID269	1.150476	-1.269586	1.611849	8
3	ID123	-2.696640	1.255740	1.576884	7
4	ID332	-1.853175	1.240914	1.539868	10
5	ID239	-1.395968	1.211467	1.467653	10
6	ID364	-1.484499	1.206971	1.456779	10
7	ID327	-0.397741	1.135959	1.290402	9
8	ID143	-0.196533	1.124126	1.263660	2
9	ID150	-1.065850	1.120294	1.255059	1
10	ID277	-1.380737	1.075668	1.157061	1
11	ID119	1.098100	-1.060607	1.124886	9
12	ID297part3of3	-1.133983	1.034897	1.071011	6
13	ID331part4of4	0.183447	0.992462	0.984980	8
14	ID141	-1.440846	0.958606	0.918926	5
15	ID365	-0.859173	0.956466	0.914826	7
16	ID177	1.975969	-0.946521	0.895903	8
17	ID230	-0.680093	0.917210	0.841274	10
18	ID278	-1.781021	0.915773	0.838640	9
19	ID318	-2.181899	0.909143	0.826541	1
20	ID331part3of4	0.822050	-0.870598	0.757941	1
21	ID037	1.299742	-0.870254	0.757343	5
22	ID111	0.310906	-0.858805	0.737546	6
23	ID117	0.187401	0.846613	0.716753	3
24	ID362	-1.069639	0.828161	0.685850	10
25	ID190	-1.286339	0.823970	0.678927	1
26	ID004	1.798455	-0.811869	0.659131	7
27	ID340	-1.376536	0.799911	0.639857	5
28	ID149	-1.470406	0.795080	0.632153	4
29	ID226	0.891629	-0.788059	0.621037	2
30	ID349	1.354910	-0.784712	0.615774	10
31	ID225	0.698150	-0.782358	0.612084	6
32	ID084	0.929462	-0.778727	0.606416	5
33	ID209	0.956568	-0.774780	0.600284	3
34	ID041part1of2	-0.504943	0.771440	0.595120	6
35	ID289	-1.242319	0.752438	0.566164	5
36	ID194	-0.705663	0.750043	0.562564	7
37	ID181	-1.396323	0.749430	0.561646	8
38	ID249	0.331691	-0.741150	0.549304	6
39	ID338	-0.357433	0.739136	0.546322	7
40	ID252	0.179857	0.733417	0.537901	1
41	ID082	-1.507597	0.730587	0.533758	9
42	ID261	1.276892	-0.727557	0.529339	5
43	ID054	-0.222805	0.727172	0.528780	3
44	ID297part2of3	1.254618	-0.724674	0.525153	9
45	ID040	0.693065	-0.723348	0.523232	5
46	ID020part1of4	-0.161415	-0.717850	0.515309	1
47	ID056	-0.751418	0.703869	0.495432	3
48	ID116	1.229572	-0.695933	0.484323	5
49	ID173	-2.464669	0.688443	0.473954	5
50	ID293	0.305024	-0.687646	0.472857	5
51	ID001	0.065998	0.685593	0.470037	3
52	ID124	0.575620	-0.684977	0.469193	5
53	ID370	-1.448278	0.682273	0.465496	5
54	ID285	-1.922674	0.661698	0.437844	10
55	ID345	-1.296524	-0.660557	0.436335	8
56	ID179	-0.528749	0.646800	0.418351	6
57	ID081	1.098989	-0.646722	0.418250	6
58	ID280	0.397622	0.639497	0.408957	7
59	ID152part1of2	-1.480884	0.636655	0.405329	4
60	ID328	-0.806376	0.635546	0.403919	8
61	ID188	0.194516	-0.635327	0.403641	8
62	ID257	0.439872	-0.627263	0.393458	8
63	ID038	0.422154	-0.626804	0.392883	1
64	ID151	-0.275898	0.618920	0.383063	10
65	ID147part1of2	-0.128902	0.613571	0.376470	4
66	ID010	0.554385	0.610620	0.372857	3
67	ID214	-1.025803	0.602130	0.362561	6
68	ID361	-0.018272	-0.600162	0.360194	4
69	ID107	1.715701	-0.597317	0.356787	5
70	ID003	0.484088	0.594961	0.353978	10
71	ID199	0.736093	-0.594565	0.353508	1
72	ID337part1of2	0.239160	-0.592715	0.351311	9
73	ID241	1.106989	-0.592297	0.350815	6
74	ID099	-0.151160	-0.584482	0.341619	3
75	ID300	0.810946	-0.582503	0.339310	1
76	ID250	-0.596342	-0.580716	0.337231	10
77	ID008	-0.140191	0.579369	0.335668	5
78	ID020part2of4	0.373500	-0.577573	0.333590	1
79	ID341	-0.562996	0.573136	0.328485	5
80	ID112	-1.277805	0.572072	0.327266	1
81	ID134	-1.244979	0.554782	0.307784	2
82	ID205	0.163728	-0.548597	0.300959	8
83	ID145	-0.054990	0.547945	0.300243	4
84	ID247	0.216760	0.547129	0.299350	2
85	ID200	1.177081	-0.542387	0.294183	6
86	ID129	1.030670	-0.542091	0.293863	3
87	ID317	0.147788	-0.536822	0.288177	2
88	ID027	0.704163	-0.526779	0.277496	7
89	ID093part3of5	-0.623732	0.526146	0.276829	4
90	ID351	0.056237	0.525554	0.276207	4
91	ID015	-0.885605	0.520637	0.271063	7
92	ID046	-0.473828	-0.519718	0.270107	9
93	ID026	1.116031	-0.516394	0.266663	9
94	ID217	0.633042	-0.510522	0.260633	2
95	ID307	0.035456	-0.509782	0.259878	2
96	ID072	-0.616551	0.500013	0.250013	8
97	ID275	0.325932	-0.483763	0.234027	3
98	ID229	0.605452	-0.481733	0.232067	3
99	ID060	1.925655	-0.479637	0.230052	6
100	ID013	0.879463	-0.479447	0.229869	6
101	ID176	-0.523914	0.479073	0.229511	4
102	ID011	0.724616	-0.475587	0.226183	6
103	ID311	-0.170361	-0.472592	0.223343	2
104	ID302	-0.498869	0.472163	0.222938	4
105	ID306	-0.458750	0.471283	0.222108	5
106	ID348	0.425553	-0.466356	0.217488	3
107	ID100	0.724908	-0.465284	0.216489	4
108	ID207	-0.431905	0.463275	0.214624	7
109	ID303	-1.269531	0.463205	0.214559	9
110	ID115	-0.080318	0.462673	0.214066	7
111	ID208	0.752153	-0.458423	0.210151	2
112	ID331part2of4	0.946787	-0.455581	0.207554	1
113	ID189	0.163662	0.454801	0.206844	1
114	ID105	0.140665	-0.452945	0.205159	2
115	ID087	-0.486293	0.452191	0.204477	10
116	ID234	-0.020493	0.450957	0.203362	7
117	ID287	-0.250797	0.445925	0.198850	5
118	ID160	-0.773536	0.444512	0.197591	1
119	ID155	-0.206462	-0.443503	0.196695	6
120	ID097	1.024943	-0.441404	0.194838	5
121	ID045	-0.726148	0.437008	0.190976	4
122	ID309	-0.524575	-0.434012	0.188367	8
123	ID059	0.945232	-0.433878	0.188250	7
124	ID165	-0.488632	0.430361	0.185211	2
125	ID030	0.656461	-0.429135	0.184156	10
126	ID248	0.609850	-0.427779	0.182995	2
127	ID231	-0.376672	0.427328	0.182609	9
128	ID224	0.066827	0.420177	0.176549	7
129	ID051	0.094926	-0.418275	0.174954	7
130	ID265	1.427812	-0.417899	0.174640	2
131	ID024	-0.178574	-0.416791	0.173715	2
132	ID002	0.729517	-0.414896	0.172139	1
133	ID197	0.014784	-0.412251	0.169951	9
134	ID094	0.770692	-0.411437	0.169281	6
135	ID263	0.689567	-0.400362	0.160289	8
136	ID174	0.433828	0.395757	0.156623	5
137	ID290	-1.178010	-0.394238	0.155424	3
138	ID350	-0.260985	0.393439	0.154794	4
139	ID233	-0.227498	-0.384842	0.148103	8
140	ID068	0.450412	-0.383808	0.147309	4
141	ID095	-0.342232	0.379223	0.143810	4
142	ID259	0.571468	-0.372533	0.138781	9
143	ID167	-0.223354	-0.370891	0.137560	10
144	ID170	-1.285088	0.370674	0.137399	9
145	ID329	-1.010973	0.370201	0.137049	4
146	ID244	0.811322	-0.369590	0.136597	3
147	ID078	-1.434488	0.368171	0.135550	5
148	ID138	-1.099894	0.367974	0.135405	3
149	ID154	-0.199625	-0.366914	0.134626	1
150	ID267	-0.121061	-0.366301	0.134176	8
151	ID203	0.069971	0.364474	0.132841	5
152	ID121	0.040881	0.364395	0.132783	7
153	ID041part2of2	-0.337705	0.362704	0.131554	3
154	ID017	-0.442658	0.357946	0.128125	2
155	ID371	0.520547	-0.355406	0.126313	3
156	ID065	-0.271013	0.354422	0.125615	6
157	ID083part1of2	0.737412	0.353862	0.125218	10
158	ID185	0.453951	-0.352627	0.124346	3
159	ID201	0.859001	-0.350258	0.122681	8
160	ID322	-1.106410	0.348707	0.121596	1
161	ID296	-0.441833	0.347487	0.120748	3
162	ID337part2of2	-0.025655	-0.340955	0.116250	1
163	ID139	0.001330	-0.340724	0.116093	6
164	ID020part4of4	-1.172179	0.336612	0.113307	9
165	ID333	0.348137	-0.332524	0.110572	5
166	ID108	-1.268189	0.331973	0.110206	1
167	ID048	0.614976	-0.325689	0.106073	3
168	ID033	-0.453822	0.320077	0.102450	2
169	ID020part3of4	-0.917960	0.319589	0.102137	6
170	ID367	-0.482966	0.315021	0.099238	3
171	ID016	0.687236	-0.313297	0.098155	6
172	ID057part1of2	0.444069	0.313297	0.098155	1
173	ID113	-1.152922	0.311925	0.097297	4
174	ID178	0.565311	-0.308724	0.095311	9
175	ID127	0.570952	-0.308684	0.095286	9
176	ID086	0.465117	-0.305837	0.093536	3
177	ID158	-0.599954	0.303592	0.092168	2
178	ID212	0.183536	-0.303542	0.092138	4
179	ID162	-1.204578	0.300264	0.090159	4
180	ID103	1.477383	-0.299959	0.089975	9
181	ID128	-0.505107	0.299192	0.089516	2
182	ID304	-0.850404	-0.297900	0.088745	7
183	ID305	-0.443497	0.297576	0.088551	8
184	ID331part1of4	1.161616	-0.295844	0.087523	3
185	ID292	0.357506	-0.294529	0.086747	5
186	ID093part1of5	0.051822	0.293646	0.086228	7
187	ID202	1.244036	-0.292604	0.085617	4
188	ID238	0.559860	0.290776	0.084551	8
189	ID088	0.565699	0.290018	0.084110	3
190	ID352	0.663763	-0.290001	0.084101	9
191	ID159	-0.734094	0.288969	0.083503	5
192	ID308	-0.454585	-0.288192	0.083055	1
193	ID228	0.968588	-0.279374	0.078050	2
194	ID044	-0.317807	-0.272078	0.074027	4
195	ID282	0.943979	-0.271550	0.073740	3
196	ID204	0.868952	-0.267742	0.071686	6
197	ID223	0.937379	-0.266678	0.071117	1
198	ID035	0.119097	-0.266400	0.070969	1
199	ID222	0.086063	-0.265340	0.070405	9
200	ID053	0.514662	-0.264954	0.070201	4
201	ID210	-0.021901	0.264917	0.070181	5
202	ID077	0.285450	-0.260669	0.067948	3
203	ID183	-0.035891	0.258434	0.066788	6
204	ID346	-0.341123	0.258245	0.066691	5
205	ID221	0.378667	-0.254263	0.064650	4
206	ID161	0.223432	0.254173	0.064604	4
207	ID064	0.585599	0.252144	0.063577	4
208	ID130	-0.222548	0.250339	0.062670	4
209	ID043	-1.096555	-0.248990	0.061996	10
210	ID005	0.183274	0.245605	0.060322	5
211	ID069	0.840743	0.244106	0.059588	7
212	ID255	0.110119	-0.236611	0.055985	1
213	ID028part1of2	-0.220953	-0.233732	0.054630	2
214	ID152part2of2	-0.112376	-0.227479	0.051746	6
215	ID187	0.672558	-0.224359	0.050337	5
216	ID192	-1.297912	0.221815	0.049202	7
217	ID102	-0.456369	0.220960	0.048823	3
218	ID245	0.157968	-0.214421	0.045976	6
219	ID334	0.226888	-0.213914	0.045759	2
220	ID347	0.614106	-0.211977	0.044934	1
221	ID018	-0.149713	0.211837	0.044875	8
222	ID191	0.320073	0.211618	0.044782	10
223	ID074	-0.987284	0.209784	0.044009	1
224	ID266	0.762331	-0.208709	0.043559	10
225	ID272	-0.753259	0.207378	0.043005	1
226	ID168	-0.422093	0.206756	0.042748	2
227	ID264	-0.618623	-0.206157	0.042501	8
228	ID215	0.978376	-0.205629	0.042283	4
229	ID101	0.116303	-0.203269	0.041318	2
230	ID114	0.708355	0.198280	0.039315	6
231	ID206	0.189643	0.197973	0.039193	9
232	ID299part1of2	0.542183	-0.197906	0.039167	9
233	ID330	-0.434411	0.197717	0.039092	7
234	ID325	0.151665	-0.193866	0.037584	3
235	ID312	0.310973	-0.187833	0.035281	8
236	ID137part1of2	-0.093662	0.187488	0.035152	6
237	ID273	0.799836	-0.186821	0.034902	7
238	ID279	0.788307	-0.186405	0.034747	7
239	ID186	0.337829	0.182672	0.033369	1
240	ID075	-0.708691	-0.182236	0.033210	7
241	ID042	0.865032	0.182188	0.033192	5
242	ID366	-1.180727	0.176806	0.031260	9
243	ID135	1.108862	-0.176805	0.031260	2
244	ID098	0.325595	0.174790	0.030552	10
245	ID148	0.305614	0.174536	0.030463	5
246	ID182	0.286485	-0.172805	0.029862	7
247	ID254	1.134121	-0.171679	0.029474	1
248	ID301	-0.271459	-0.171513	0.029417	7
249	ID014	0.424978	-0.171012	0.029245	3
