Predicted model errors in decreasing order for 364 samples (infovalue (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
1	ID353	-2.268507	1.610120	2.592487	1
2	ID269	1.150476	-1.343609	1.805285	8
3	ID332	-1.853175	1.237781	1.532102	10
4	ID364	-1.484499	1.213195	1.471842	10
5	ID239	-1.395968	1.194907	1.427802	10
6	ID327	-0.397741	1.194831	1.427621	9
7	ID297part3of3	-1.133983	1.170188	1.369340	6
8	ID150	-1.065850	1.143101	1.306679	1
9	ID143	-0.196533	1.098430	1.206549	2
10	ID123	-2.696640	1.053560	1.109988	7
11	ID119	1.098100	-1.015410	1.031057	9
12	ID331part4of4	0.183447	0.988409	0.976952	8
13	ID004	1.798455	-0.955971	0.913880	7
14	ID289	-1.242319	0.929410	0.863803	5
15	ID230	-0.680093	0.908048	0.824551	10
16	ID278	-1.781021	0.886823	0.786456	9
17	ID141	-1.440846	0.884365	0.782101	5
18	ID349	1.354910	-0.870090	0.757057	10
19	ID111	0.310906	-0.853322	0.728158	6
20	ID365	-0.859173	0.844693	0.713506	7
21	ID340	-1.376536	0.841210	0.707635	5
22	ID117	0.187401	0.838663	0.703355	3
23	ID177	1.975969	-0.838324	0.702788	8
24	ID040	0.693065	-0.838049	0.702326	5
25	ID084	0.929462	-0.836804	0.700242	5
26	ID116	1.229572	-0.835894	0.698718	5
27	ID226	0.891629	-0.832554	0.693146	2
28	ID277	-1.380737	0.825951	0.682194	1
29	ID190	-1.286339	0.813675	0.662067	1
30	ID041part1of2	-0.504943	0.811494	0.658523	6
31	ID181	-1.396323	0.808513	0.653693	8
32	ID037	1.299742	-0.799149	0.638640	5
33	ID318	-2.181899	0.788599	0.621889	1
34	ID207	-0.431905	0.785753	0.617408	7
35	ID328	-0.806376	0.784401	0.615285	8
36	ID124	0.575620	-0.783559	0.613965	5
37	ID020part1of4	-0.161415	-0.771054	0.594525	1
38	ID194	-0.705663	0.757649	0.574033	7
39	ID252	0.179857	0.755416	0.570654	1
40	ID188	0.194516	-0.751799	0.565201	8
41	ID093part3of5	-0.623732	0.744776	0.554692	4
42	ID149	-1.470406	0.744007	0.553547	4
43	ID054	-0.222805	0.742159	0.550801	3
44	ID151	-0.275898	0.736769	0.542829	10
45	ID297part2of3	1.254618	-0.729317	0.531904	9
46	ID010	0.554385	0.723734	0.523790	3
47	ID257	0.439872	-0.717531	0.514850	8
48	ID261	1.276892	-0.715108	0.511379	5
49	ID331part3of4	0.822050	-0.714951	0.511155	1
50	ID362	-1.069639	0.713804	0.509515	10
51	ID038	0.422154	-0.709023	0.502714	1
